,years_since_release,average_rating,top_10_publisher,Genre,Platform,total_shipped_in_thousands,pred
1064,16.304109589041097,6.0,True,Fighting,GC,80.0,182.19820278934418
1066,16.304109589041097,3.8,True,Racing,DS,20.0,44.11821334865475
1067,16.304109589041097,7.9,False,Action,GC,280.0,503.08313267121184
1068,16.304109589041097,8.8,True,Racing,PSP,450.0,1107.7713429048279
1069,16.304109589041097,7.9,True,Shooter,GC,40.0,620.1265540601205
1072,16.304109589041097,9.0,True,Strategy,DS,30.0,1260.2114305983882
1073,16.304109589041097,7.7,False,Puzzle,PSP,240.0,442.2282356281528
1074,16.304109589041097,3.5,False,Misc,GBA,30.0,29.497649584421843
1075,16.304109589041097,5.0,False,Platform,XB,40.0,77.57773133052648
1077,16.304109589041097,6.5,True,Misc,GC,80.0,251.49381547543123
1078,16.304109589041097,8.1,False,Fighting,PSP,10.0,572.312254143566
1079,16.304109589041097,8.3,True,Racing,GC,110.0,802.5404020263695
1080,16.304109589041097,4.6,False,Strategy,DS,30.0,59.94465958390536
1081,16.304109589041097,8.8,False,Platform,XB,30.0,898.6892656396817
1082,16.304109589041097,7.0,False,Platform,XB,30.0,281.624192092837
1083,16.304109589041097,6.2,True,Simulation,PSP,560.0,207.2704437249026
1084,16.304109589041097,9.4,False,Action,PC,930.0,1323.0900988090325
1085,16.304109589041097,8.4,True,Sports,PSP,500.0,855.9798657208928
1087,16.304109589041097,5.5,False,Shooter,PS2,140.0,107.08294236469298
1088,16.304109589041097,8.7,False,Role-Playing,GBA,30.0,842.5834221414067
1090,16.304109589041097,7.2,False,Action,PS2,140.0,320.3784140847926
1091,16.304109589041097,8.0,False,Simulation,GBA,50.0,536.58237175728
1092,16.304109589041097,6.7,False,Action,GC,30.0,232.10261114533077
1093,16.304109589041097,5.5,False,Shooter,XB,40.0,107.08294236469298
1094,16.304109589041097,8.7,False,Action,GC,30.0,842.5834221414067
1095,16.304109589041097,9.1,True,Sports,PS2,260.0,1344.1262376571287
1096,16.304109589041097,6.9,False,Misc,GC,80.0,264.0421829924593
1097,16.304109589041097,7.6,True,Simulation,GC,70.0,511.08177663395753
1098,16.304109589041097,6.7,True,Adventure,GC,80.0,286.10180522982665
1099,16.304109589041097,6.1,False,Shooter,PSP,290.0,157.6522455658979
1100,16.304109589041097,7.55,True,Shooter,GC,180.0,494.8710789924299
1103,16.304109589041097,6.5,True,Role-Playing,PSP,330.0,251.49381547543123
1105,16.304109589041097,8.7,False,Adventure,GC,30.0,842.5834221414067
1107,16.304109589041097,7.5,True,Shooter,GC,70.0,479.1745587879379
1108,16.304109589041097,6.1,False,Action,PS2,140.0,157.6522455658979
1111,16.304109589041097,6.3,True,Action,PS2,70.0,221.07214308410929
1113,16.304109589041097,8.05,False,Adventure,DS,50.0,554.1594235543686
1115,16.304109589041097,4.8,False,Platform,PS2,10.0,68.19362650497537
1116,16.304109589041097,7.3,True,Role-Playing,PS2,220.0,421.2117360515399
1117,16.304109589041097,7.9,True,Platform,GC,220.0,620.1265540601205
1119,16.304109589041097,7.6,True,Racing,PSP,380.0,511.08177663395753
1122,16.304109589041097,5.0,False,Racing,GBA,90.0,77.57773133052648
1123,16.304109589041097,7.7,True,Adventure,X360,30.0,545.1136284614819
1124,16.304109589041097,8.8,False,Action,PSP,2830.0,898.6892656396817
1125,16.304109589041097,6.4,True,Platform,PS2,450.0,235.79286833904277
1126,16.304109589041097,8.4,True,Sports,GC,80.0,855.9798657208928
1127,16.304109589041097,8.4,False,Fighting,GC,70.0,694.4212105269743
1128,16.304109589041097,7.8,False,Action,GC,20.0,471.67527615455305
1129,16.304109589041097,8.1,True,Action-Adventure,XB,200.0,705.4619862208281
1130,16.304109589041097,7.5,True,Puzzle,GBA,40.0,479.1745587879379
1131,16.304109589041097,7.7,False,Action,GBA,80.0,442.2282356281528
1132,16.304109589041097,3.9,False,Adventure,GC,40.0,38.174555502133494
1133,16.304109589041097,7.2,False,Role-Playing,PS2,60.0,320.3784140847926
1135,16.304109589041097,7.2,False,Fighting,GC,20.0,320.3784140847926
1136,16.304109589041097,5.3,True,Racing,DS,140.0,116.02927521900955
1137,16.304109589041097,7.0,True,Simulation,GC,90.0,347.14469327405084
1138,16.304109589041097,8.2,False,Action,XB,20.0,610.4213136376591
1139,16.304109589041097,6.9,True,Strategy,PSP,20.0,325.47219024462294
1141,16.304109589041097,6.4,True,Action,GC,30.0,235.79286833904277
1142,16.304109589041097,6.5,True,Adventure,PSP,420.0,251.49381547543123
1143,16.304109589041097,9.4,False,Action,XB,380.0,1323.0900988090325
1144,16.304109589041097,6.3,True,Action,GBA,50.0,221.07214308410929
1145,16.304109589041097,7.0,False,Platform,GC,50.0,281.624192092837
1146,16.304109589041097,8.5,True,Sports,PSP,210.0,912.977749991811
1147,16.304109589041097,7.9,True,Shooter,GC,50.0,620.1265540601205
1149,16.304109589041097,7.2,False,Action,PS2,90.0,320.3784140847926
1150,16.304109589041097,8.4,False,Fighting,PS2,1020.0,694.4212105269743
1151,16.304109589041097,6.3,False,Role-Playing,PS2,130.0,179.34672456923957
1153,16.304109589041097,9.1,True,Racing,PSP,340.0,1344.1262376571287
1154,16.304109589041097,6.3,False,Platform,PS2,250.0,179.34672456923957
1155,16.304109589041097,4.9,False,Platform,GC,200.0,72.73449549874701
1156,16.304109589041097,7.5,True,Platform,GBA,170.0,479.1745587879379
1157,16.304109589041097,8.4,True,Sports,PS2,2550.0,855.9798657208928
1158,16.304109589041097,7.2,False,Racing,PSP,1220.0,320.3784140847926
1159,16.304109589041097,8.6,True,Shooter,XB,130.0,973.7710025201648
1160,16.304109589041097,6.8,True,Platform,GC,130.0,305.1527178005993
1162,16.304109589041097,7.9,False,Action,X360,30.0,503.08313267121184
1164,16.304109589041097,7.6,True,Puzzle,DS,10.0,511.08177663395753
1165,16.304109589041097,5.4,False,Platform,DS,30.0,100.39767412420528
1167,16.304109589041097,8.3,False,Sports,XB,20.0,651.0679745984514
1169,16.304109589041097,7.9,False,Action,PS2,1140.0,503.08313267121184
1170,16.304109589041097,7.4,False,Role-Playing,PS2,50.0,364.46559313218006
1171,16.304109589041097,7.4,False,Action,GBA,300.0,364.46559313218006
1172,16.304109589041097,8.0,False,Action,X360,10.0,536.58237175728
1173,16.304109589041097,7.6,False,Role-Playing,PS2,50.0,414.6195958821218
1174,16.304109589041097,8.3,False,Sports,PS2,100.0,651.0679745984514
1175,16.304109589041097,6.0,True,Sports,GBA,60.0,182.19820278934418
1178,16.304109589041097,9.0,False,Platform,GBA,120.0,1022.3576303620794
1179,16.304109589041097,8.5,False,Shooter,PS2,1020.0,740.661246511411
1180,16.304109589041097,7.3,True,Action,GC,40.0,421.2117360515399
1182,16.304109589041097,6.8,False,Adventure,GBA,180.0,247.55783187987217
1183,16.304109589041097,8.899999999999997,False,Puzzle,PSP,350.0,958.5310782917882
1185,16.304109589041097,6.7,True,Adventure,XB,50.0,286.10180522982665
1186,16.304109589041097,7.9,False,Sports,XB,110.0,503.08313267121184
1187,16.304109589041097,6.9,True,Role-Playing,PS2,60.0,325.47219024462294
1188,16.304109589041097,8.8,True,Puzzle,DS,10.0,1107.7713429048279
1189,16.304109589041097,6.1,False,Role-Playing,PS2,80.0,157.6522455658979
1190,16.304109589041097,8.0,False,Action,XB,280.0,536.58237175728
1191,16.304109589041097,7.2,False,Misc,PSP,10.0,320.3784140847926
1192,16.304109589041097,9.3,True,Adventure,PS2,30.0,1529.0910526905093
1193,16.304109589041097,7.2,False,Puzzle,DS,10.0,320.3784140847926
1194,16.304109589041097,9.3,False,Sports,PS2,1890.0,1240.4885936435544
1195,16.304109589041097,7.7,False,Role-Playing,GC,50.0,442.2282356281528
1196,16.304109589041097,8.5,True,Shooter,PS2,920.0,912.977749991811
1197,16.304109589041097,6.7,True,Adventure,PS2,20.0,286.10180522982665
1199,16.304109589041097,6.1,True,Sports,X360,20.0,194.33039478688647
1200,16.304109589041097,8.6,True,Racing,PS2,1790.0,973.7710025201648
1201,16.304109589041097,8.2,True,Role-Playing,GC,50.0,752.437204048274
1203,16.304109589041097,7.5,True,Shooter,X360,10.0,479.1745587879379
1204,16.304109589041097,6.3,False,Racing,PSP,60.0,179.34672456923957
1205,16.304109589041097,7.6,True,Sports,PSP,10.0,511.08177663395753
1206,16.304109589041097,4.6,False,Platform,GC,50.0,59.94465958390536
1207,16.304109589041097,7.1,True,Platform,GBA,60.0,370.26032232664994
1208,16.304109589041097,8.2,True,Sports,PSP,20.0,752.437204048274
1209,16.304109589041097,8.0,False,Action,PS2,20.0,536.58237175728
1210,16.304109589041097,7.0,False,Action,XB,30.0,281.624192092837
1212,16.304109589041097,7.5,False,Action,GBA,60.0,388.73458417974894
1213,16.304109589041097,7.7,True,Role-Playing,PS2,250.0,545.1136284614819
1215,16.304109589041097,8.2,True,Puzzle,PS2,200.0,752.437204048274
1217,16.304109589041097,7.7,True,Role-Playing,PS2,140.0,545.1136284614819
1221,15.304109589041095,5.5,False,Adventure,GC,100.0,99.92458620900035
1224,15.304109589041095,8.1,True,Role-Playing,PSP,10.0,658.3027651520565
1225,15.304109589041095,6.3,False,Action,PS2,90.0,167.35762806635114
1226,15.304109589041095,7.3,False,Action,X360,30.0,318.86874608383323
1227,15.304109589041095,7.4,True,Racing,PSP,10.0,419.22692730166807
1228,15.304109589041095,7.6,False,Role-Playing,PS2,60.0,386.902812322463
1231,15.304109589041095,7.9,True,Sports,XB,50.0,578.6718962263213
1232,15.304109589041095,7.3,False,Sports,XB,70.0,318.86874608383323
1233,15.304109589041095,5.0,True,Action,PS3,380.0,89.23386609208958
1235,15.304109589041095,5.8,True,Simulation,PSP,390.0,149.4523894362388
1236,15.304109589041095,7.8,False,Fighting,PSP,200.0,440.14439418597664
1237,15.304109589041095,8.2,False,Simulation,Wii,10.0,569.6154385696902
1238,15.304109589041095,4.8,True,Action,XB,20.0,78.43978976328292
1239,15.304109589041095,7.8,True,Shooter,X360,20.0,542.5449766247905
1240,15.304109589041095,7.2,True,Shooter,DS,10.0,368.51560378111924
1241,15.304109589041095,6.6,False,Role-Playing,PS2,60.0,203.0651726069899
1242,15.304109589041095,6.4,False,Simulation,X360,20.0,178.50161766048464
1243,15.304109589041095,5.0,False,Platform,GBA,70.0,72.39176035932115
1244,15.304109589041095,7.7,True,Racing,GC,70.0,508.67348765399663
1245,15.304109589041095,7.9,False,Role-Playing,PS2,60.0,469.45267612924124
1250,15.304109589041095,4.0,False,Simulation,DS,10.0,37.99467164492342
1252,15.304109589041095,4.9,True,Sports,PSP,60.0,83.66292904284705
1254,15.304109589041095,6.5,False,Platform,GC,40.0,190.3876618923959
1255,15.304109589041095,6.6,False,Action,PS2,100.0,203.0651726069899
1256,15.304109589041095,6.6,False,Racing,PSP,200.0,203.0651726069899
1257,15.304109589041095,6.7,True,Platform,GC,70.0,266.97626970198525
1260,15.304109589041095,5.3,False,Sports,X360,20.0,87.83731869611161
1261,15.304109589041095,7.5,True,Simulation,PS2,120.0,447.14235947771476
1262,15.304109589041095,8.6,False,Shooter,X360,30.0,737.1711468846833
1263,15.304109589041095,8.1,False,Action,XB,30.0,534.0539203981742
1264,15.304109589041095,6.6,True,Action,GBA,40.0,250.30874136003834
1266,15.304109589041095,5.7,False,Action,PSP,210.0,113.6751790384734
1267,15.304109589041095,8.9,True,Sports,PS2,50.0,1102.5513690387954
1268,15.304109589041095,4.2,False,Action,X360,10.0,43.22310720117503
1269,15.304109589041095,8.6,True,Platform,PSP,1020.0,908.6756708436642
1273,15.304109589041095,7.6,False,Racing,GC,190.0,386.902812322463
1274,15.304109589041095,8.3,False,Strategy,PSP,10.0,607.5449228329455
1275,15.304109589041095,4.3,False,Adventure,PSP,10.0,46.101242261054324
1276,15.304109589041095,8.4,True,Sports,PS2,2480.0,798.7587191440268
1277,15.304109589041095,6.9,False,Role-Playing,X360,20.0,246.39130467096658
1279,15.304109589041095,8.6,True,Fighting,X360,30.0,908.6756708436642
1280,15.304109589041095,8.8,True,Sports,XB,120.0,1033.7182618400948
1281,15.304109589041095,7.0,False,Fighting,PSP,10.0,262.797979210173
1283,15.304109589041095,8.1,False,Sports,PS3,40.0,534.0539203981742
1284,15.304109589041095,5.4,False,Shooter,GC,20.0,93.68621950114677
1287,15.304109589041095,8.2,True,Shooter,PSP,110.0,702.1377504431674
1288,15.304109589041095,4.9,False,Action,DS,30.0,67.87228857683183
1290,15.304109589041095,6.6,False,Role-Playing,X360,10.0,203.0651726069899
1292,15.304109589041095,7.2,True,Sports,PS2,20.0,368.51560378111924
1293,15.304109589041095,7.7,True,Role-Playing,PS3,20.0,508.67348765399663
1294,15.304109589041095,6.7,False,Racing,PS3,20.0,216.5868518791533
1295,15.304109589041095,6.7,True,Role-Playing,X360,10.0,266.97626970198525
1296,15.304109589041095,6.3,True,Sports,PSP,80.0,206.29375633686487
1297,15.304109589041095,8.0,False,Simulation,GC,50.0,500.7125344229318
1298,15.304109589041095,8.2,False,Sports,PS2,20.0,569.6154385696902
1299,15.304109589041095,6.9,True,Role-Playing,Wii,10.0,303.7147954150186
1300,15.304109589041095,7.8,True,Platform,PS2,50.0,542.5449766247905
1302,15.304109589041095,8.4,False,Action,PSP,510.0,648.0000510290414
1305,15.304109589041095,7.4,True,Adventure,GC,60.0,419.22692730166807
1306,15.304109589041095,8.0,False,Shooter,X360,30.0,500.7125344229318
1307,15.304109589041095,8.25,True,Platform,PSP,50.0,725.1379685975824
1308,15.304109589041095,7.5,False,Misc,Wii,70.0,362.7481801629757
1309,15.304109589041095,8.1,False,Action,X360,60.0,534.0539203981742
1310,15.304109589041095,8.5,False,Platform,DS,20.0,691.1490004321873
1312,15.304109589041095,7.0,False,Racing,PSP,430.0,262.797979210173
1313,15.304109589041095,8.3,False,Misc,PSP,580.0,607.5449228329455
1314,15.304109589041095,6.8,False,Role-Playing,DS,20.0,231.00891110319094
1316,15.304109589041095,7.4,False,Platform,PS2,150.0,340.10153976828815
1317,15.304109589041095,7.5,False,Misc,PS2,90.0,362.7481801629757
1318,15.304109589041095,8.2,True,Shooter,PS2,30.0,702.1377504431674
1320,15.304109589041095,7.4,False,Platform,GC,40.0,340.10153976828815
1322,15.304109589041095,8.8,True,Racing,X360,40.0,1033.7182618400948
1323,15.304109589041095,8.4,False,Action,X360,40.0,648.0000510290414
1324,15.304109589041095,6.8,False,Simulation,PS3,220.0,231.00891110319094
1325,15.304109589041095,8.9,False,Sports,PS2,2260.0,894.4545158329013
1327,15.304109589041095,7.5,True,Role-Playing,GC,20.0,447.14235947771476
1329,15.304109589041095,6.5,True,Misc,GC,20.0,234.68177928766968
1330,15.304109589041095,7.5,True,Puzzle,PSP,10.0,447.14235947771476
1331,15.304109589041095,7.9,True,Racing,X360,690.0,578.6718962263213
1332,15.304109589041095,7.7,True,Racing,PS2,50.0,508.67348765399663
1333,15.304109589041095,7.9,True,Sports,PS2,20.0,578.6718962263213
1334,15.304109589041095,7.9,True,Racing,XB,100.0,578.6718962263213
1335,15.304109589041095,8.1,False,Sports,X360,380.0,534.0539203981742
1336,15.304109589041095,8.3,False,Action,PS2,1400.0,607.5449228329455
1337,15.304109589041095,8.3,False,Action,XB,30.0,607.5449228329455
1341,15.304109589041095,6.5,False,Fighting,X360,10.0,190.3876618923959
1342,15.304109589041095,7.7,True,Shooter,PS3,630.0,508.67348765399663
1343,15.304109589041095,7.5,True,Racing,Wii,30.0,447.14235947771476
1344,15.304109589041095,7.7,True,Sports,GC,30.0,508.67348765399663
1345,15.304109589041095,8.4,False,Action,GC,190.0,648.0000510290414
1346,15.304109589041095,7.8,True,Sports,PS2,20.0,542.5449766247905
1348,15.304109589041095,7.9,True,Role-Playing,PS2,70.0,578.6718962263213
1349,15.304109589041095,8.7,True,Misc,DS,30.0,969.1824570435093
1350,15.304109589041095,7.8,True,Sports,XB,50.0,542.5449766247905
1353,15.304109589041095,7.1,False,Platform,DS,10.0,280.2971394188511
1354,15.304109589041095,4.5,False,Racing,GBA,300.0,52.44522060827269
1355,15.304109589041095,5.0,True,Adventure,PSP,430.0,89.23386609208958
1358,15.304109589041095,6.3,False,Adventure,PSP,10.0,167.35762806635114
1360,15.304109589041095,8.1,False,Action,X360,70.0,534.0539203981742
1361,15.304109589041095,8.4,True,Role-Playing,PS2,30.0,798.7587191440268
1362,15.304109589041095,7.5,False,Misc,GC,30.0,362.7481801629757
1365,15.304109589041095,7.7,True,Shooter,PS2,40.0,508.67348765399663
1366,15.304109589041095,6.6,False,Simulation,DS,1920.0,203.0651726069899
1368,15.304109589041095,8.0,False,Puzzle,PSP,120.0,500.7125344229318
1370,15.304109589041095,7.4,False,Fighting,PSP,80.0,340.10153976828815
1372,15.304109589041095,6.4,False,Action,X360,10.0,178.50161766048464
1373,15.304109589041095,8.7,False,Platform,PSP,10.0,786.2578104858266
1374,15.304109589041095,5.5,False,Platform,DS,10.0,99.92458620900035
1375,15.304109589041095,7.6,True,Simulation,PSP,310.0,476.91662109153447
1376,15.304109589041095,7.8,True,Racing,PS3,510.0,542.5449766247905
1377,15.304109589041095,8.2,False,Action,PS2,190.0,569.6154385696902
1378,15.304109589041095,8.5,True,Sports,GC,130.0,851.9463685939536
1379,15.304109589041095,7.4,False,Fighting,PS2,40.0,340.10153976828815
1380,15.304109589041095,6.6,True,Platform,XB,20.0,250.30874136003834
1381,15.304109589041095,6.6,True,Sports,PS2,30.0,250.30874136003834
1383,15.304109589041095,8.3,True,Sports,PSP,30.0,748.8916144587638
1384,15.304109589041095,7.05,True,Shooter,Wii,840.0,334.54990839876876
1385,15.304109589041095,6.3,True,Action,X360,30.0,206.29375633686487
1387,15.304109589041095,7.2,False,Action,PSP,250.0,298.9615316012654
1388,15.304109589041095,5.6,False,Action,PS2,20.0,106.57835252833226
1389,15.304109589041095,7.9,False,Platform,PSP,10.0,469.45267612924124
1390,15.304109589041095,8.4,True,Sports,X360,20.0,798.7587191440268
1392,15.304109589041095,7.6,True,Sports,PSP,20.0,476.91662109153447
1393,15.304109589041095,8.5,True,Shooter,PSP,10.0,851.9463685939536
1394,15.304109589041095,7.3,False,Sports,PS2,10.0,318.86874608383323
1395,15.304109589041095,8.0,False,Action,X360,770.0,500.7125344229318
1396,15.304109589041095,5.1,False,Simulation,X360,10.0,77.21217418488892
1398,15.304109589041095,9.4,False,Action,PS2,10.0,1234.6432374864346
1399,15.304109589041095,6.85,False,Action,DS,20.0,238.5761660294978
1401,15.304109589041095,3.7,False,Racing,Wii,10.0,31.31358294492373
1404,15.304109589041095,8.3,False,Action,XB,100.0,607.5449228329455
1407,15.304109589041095,7.6,True,Sports,PSP,40.0,476.91662109153447
1408,15.304109589041095,7.0,True,Role-Playing,GBA,30.0,323.93851965630284
1409,15.304109589041095,8.4,False,Action,PSP,2029.9999999999998,648.0000510290414
1412,15.304109589041095,8.2,True,Shooter,X360,920.0,702.1377504431674
1413,15.304109589041095,8.4,False,Action,PS2,640.0,648.0000510290414
1415,15.304109589041095,7.2,True,Fighting,PSP,20.0,368.51560378111924
1416,15.304109589041095,7.2,True,Role-Playing,PS2,50.0,368.51560378111924
1417,15.304109589041095,9.2,False,Adventure,PS2,30.0,1085.2959781116103
1419,15.304109589041095,6.9,False,Strategy,PSP,430.0,246.39130467096658
1420,15.304109589041095,7.1,True,Sports,X360,10.0,345.5088988131918
1421,15.304109589041095,7.1,True,Platform,DS,10.0,345.5088988131918
1423,15.304109589041095,6.8,False,Platform,XB,20.0,231.00891110319094
1424,15.304109589041095,7.5,True,Role-Playing,PS2,100.0,447.14235947771476
1425,15.304109589041095,6.5,False,Action,DS,800.0,190.3876618923959
1426,15.304109589041095,6.7,True,Shooter,PSP,1110.0,266.97626970198525
1427,15.304109589041095,8.0,False,Fighting,PS2,880.0,500.7125344229318
1428,15.304109589041095,8.2,False,Action,X360,30.0,569.6154385696902
1429,15.304109589041095,7.9,True,Sports,PS3,230.0,578.6718962263213
1430,15.304109589041095,6.9,True,Simulation,GC,50.0,303.7147954150186
1431,15.304109589041095,8.4,True,Sports,XB,30.0,798.7587191440268
1433,15.304109589041095,7.4,False,Racing,PSP,280.0,340.10153976828815
1435,15.304109589041095,7.4,True,Racing,PSP,970.0,419.22692730166807
1437,15.304109589041095,7.3,True,Puzzle,PSP,520.0,393.0542764503111
1440,15.304109589041095,8.3,False,Racing,X360,10.0,607.5449228329455
1441,15.304109589041095,8.7,False,Action,PSP,350.0,786.2578104858266
1442,15.304109589041095,6.5,True,Platform,PS2,20.0,234.68177928766968
1443,15.304109589041095,8.0,True,Sports,PSP,640.0,617.2044308019599
1446,15.304109589041095,8.3,True,Role-Playing,X360,20.0,748.8916144587638
1447,15.304109589041095,9.0,False,Platform,GBA,30.0,954.0143454745806
1448,15.304109589041095,9.2,False,Misc,PS2,630.0,1085.2959781116103
1453,15.304109589041095,3.8,True,Racing,X360,10.0,41.16896786540179
1454,15.304109589041095,7.8,True,Sports,X360,270.0,542.5449766247905
1458,15.304109589041095,7.3,False,Action,Wii,10.0,318.86874608383323
1459,15.304109589041095,6.3,True,Sports,PS2,40.0,206.29375633686487
1462,15.304109589041095,7.0,True,Role-Playing,DS,10.0,323.93851965630284
1463,15.304109589041095,8.1,True,Role-Playing,PS2,30.0,658.3027651520565
1464,15.304109589041095,8.5,True,Sports,PS2,240.0,851.9463685939536
1465,15.304109589041095,7.0,False,Racing,X360,10.0,262.797979210173
1466,15.304109589041095,7.949999999999998,True,Shooter,PSP,280.0,597.6276920721266
1469,15.304109589041095,6.4,False,Platform,GC,30.0,178.50161766048464
1470,15.304109589041095,8.0,False,Racing,X360,40.0,500.7125344229318
1472,15.304109589041095,7.2,False,Action,GC,30.0,298.9615316012654
1474,15.304109589041095,6.2,False,Sports,GC,30.0,156.9093660835518
1475,15.304109589041095,8.2,False,Shooter,X360,30.0,569.6154385696902
1477,15.304109589041095,8.8,False,Shooter,X360,650.0,838.6130509346598
1478,15.304109589041095,8.700000000000001,True,Shooter,PS3,1720.0,969.1824570435101
1479,15.304109589041095,8.1,True,Sports,XB,350.0,658.3027651520565
1482,15.304109589041095,8.0,False,Sports,PSP,880.0,500.7125344229318
1483,15.304109589041095,8.1,True,Sports,PS3,120.0,658.3027651520565
1484,15.304109589041095,6.8,False,Shooter,PSP,140.0,231.00891110319094
1485,15.304109589041095,6.4,False,Simulation,X360,20.0,178.50161766048464
1487,15.304109589041095,6.3,False,Action,GC,70.0,167.35762806635114
1489,15.304109589041095,4.8,True,Simulation,DS,930.0,78.43978976328292
1490,15.304109589041095,7.0,False,Action,X360,20.0,262.797979210173
1491,15.304109589041095,7.6,True,Racing,PSP,40.0,476.91662109153447
1493,15.304109589041095,5.3,True,Party,PSP,150.0,108.27286828656035
1495,15.304109589041095,7.8,False,Fighting,PSP,10.0,440.14439418597664
1496,15.304109589041095,7.95,True,Sports,GC,40.0,597.6276920721276
1498,15.304109589041095,5.6,False,Shooter,PSP,10.0,106.57835252833226
1499,15.304109589041095,8.0,False,Fighting,X360,30.0,500.7125344229318
1500,15.304109589041095,6.8,True,Role-Playing,PSP,120.0,284.7536534150234
1501,15.304109589041095,8.0,False,Role-Playing,PSP,10.0,500.7125344229318
1503,15.304109589041095,7.9,False,Role-Playing,PS2,70.0,469.45267612924124
1504,15.304109589041095,7.4,False,Fighting,GC,120.0,340.10153976828815
1505,15.304109589041095,5.0,True,Action,X360,10.0,89.23386609208958
1508,15.304109589041095,6.0,False,Strategy,PSP,30.0,137.9289974367128
1510,15.304109589041095,6.4,True,Racing,Wii,660.0,220.03042015383346
1511,14.304109589041095,6.3,True,Shooter,X360,20.0,192.50328562374548
1512,14.304109589041095,6.0,False,Action,PSP,170.0,128.7086224073546
1514,14.304109589041095,7.6,False,Adventure,DS,40.0,361.03885988444637
1515,14.304109589041095,6.5,True,Role-Playing,PSP,30.0,218.99360596804402
1517,14.304109589041095,8.15,False,Racing,PS3,660.0,514.6778666386381
1518,14.304109589041095,8.0,False,Role-Playing,PS2,180.0,467.240549306835
1519,14.304109589041095,7.5,False,Puzzle,DS,10.0,338.498933634127
1520,14.304109589041095,8.05,False,Role-Playing,DS,10.0,482.546142202051
1521,14.304109589041095,8.05,False,Fighting,Wii,360.0,482.546142202051
1522,14.304109589041095,8.1,False,Strategy,PSP,270.0,498.3531067659319
1523,14.304109589041095,6.4,True,Action,PS3,10.0,205.32167123672158
1526,14.304109589041095,8.0,False,Platform,PSP,90.0,467.240549306835
1528,14.304109589041095,7.2,False,Simulation,PS3,30.0,278.9763400031045
1529,14.304109589041095,7.7,False,Racing,PSP,280.0,385.0796720309647
1530,14.304109589041095,8.1,True,Strategy,Wii,30.0,614.2960769982442
1531,14.304109589041095,8.0,True,Platform,DS,20.0,575.9451131273951
1532,14.304109589041095,8.7,False,Role-Playing,PS2,30.0,733.6974930966736
1533,14.304109589041095,7.4,True,Sports,Wii,10.0,391.20214959746977
1534,14.304109589041095,7.6,True,Strategy,X360,40.0,445.03536199504975
1535,14.304109589041095,7.3,False,Fighting,PSP,470.0,297.5527829529975
1536,14.304109589041095,8.2,False,Fighting,DS,10.0,531.5373834563361
1537,14.304109589041095,7.0,True,Role-Playing,PSP,10.0,302.2836487213012
1538,14.304109589041095,8.05,False,Platform,Wii,20.0,482.546142202051
1539,14.304109589041095,8.3,False,Shooter,X360,40.0,566.9313307688657
1540,14.304109589041095,8.7,True,Shooter,PS3,580.0,904.3938636955719
1541,14.304109589041095,7.0,False,Shooter,X360,20.0,245.23027430180483
1545,14.304109589041095,7.0,False,Platform,DS,620.0,245.23027430180483
1546,14.304109589041095,6.6,True,Action,PS3,190.0,233.57592584367006
1547,14.304109589041095,6.5,False,Shooter,PSP,100.0,177.66049301395913
1548,14.304109589041095,7.9,True,Sports,PSP,760.0,539.988428635653
1549,14.304109589041095,6.9,True,Platform,X360,390.0,283.41185428056895
1550,14.304109589041095,4.4,False,Adventure,X360,120.0,45.884006744595496
1551,14.304109589041095,6.5,False,Platform,Wii,30.0,177.66049301395913
1553,14.304109589041095,6.3,False,Racing,PSP,230.0,156.1699871534705
1554,14.304109589041095,6.8,False,Sports,Wii,730.0,215.56626426982737
1555,14.304109589041095,6.3,True,Role-Playing,PS2,50.0,192.50328562374548
1556,14.304109589041095,6.6,True,Shooter,PSP,390.0,233.57592584367006
1557,14.304109589041095,8.4,True,Puzzle,DS,20.0,745.3627321844543
1558,14.304109589041095,6.0,True,Platform,PSP,540.0,158.65297265583587
1559,14.304109589041095,5.5,True,Action,PS3,40.0,114.93835914189381
1560,14.304109589041095,7.3,True,Shooter,DS,20.0,366.77910659396713
1562,14.304109589041095,7.45,True,Adventure,DS,40.0,404.01692102592307
1563,14.304109589041095,7.8,True,Racing,PSP,380.0,506.2765468693273
1564,14.304109589041095,7.6,False,Action,PSP,160.0,361.03885988444637
1565,14.304109589041095,4.8,True,Platform,Wii,20.0,73.19619130115878
1567,14.304109589041095,5.2,False,Platform,PS3,320.0,76.84833959576909
1568,14.304109589041095,7.2,False,Fighting,PSP,90.0,278.9763400031045
1569,14.304109589041095,7.3,False,Fighting,PS3,500.0,297.5527829529975
1570,14.304109589041095,9.2,False,Action,Wii,20.0,1012.7453461052074
1571,14.304109589041095,5.8,False,Action,Wii,230.0,113.13952565874136
1572,14.304109589041095,7.8,True,Platform,DS,30.0,506.2765468693273
1573,14.304109589041095,8.7,False,Fighting,PS3,520.0,733.6974930966736
1574,14.304109589041095,4.9,False,Action,PSP,80.0,63.335113897037914
1575,14.304109589041095,8.4,True,Shooter,PSP,120.0,745.3627321844543
1576,14.304109589041095,8.1,False,Misc,PS2,60.0,498.3531067659319
1577,14.304109589041095,9.3,True,Shooter,PC,1120.0,1331.4886604632236
1578,14.304109589041095,8.7,False,Adventure,Wii,160.0,733.6974930966736
