,years_since_release,average_rating,top_10_publisher,Genre,Platform,total_shipped_in_thousands,pred
922,17.273972602739725,6.9,False,Shooter,PS2,100.0,519.7085746067442
923,17.273972602739725,7.7,False,Action,XB,140.0,856.7741606727242
925,17.273972602739725,7.7,True,Action,XB,820.0,1056.7974281505524
927,17.273972602739725,7.4,True,Platform,GC,150.0,876.1466776807512
928,17.273972602739725,9.5,True,Sports,PS2,4180.0,3254.477872458855
932,17.273972602739725,5.8,False,Misc,GBA,160.0,261.35961100082494
933,17.273972602739725,7.4,False,Fighting,XB,610.0,710.3157278777762
935,17.273972602739725,7.9,False,Adventure,PS2,70.0,970.8295339408617
936,17.273972602739725,8.2,True,Sports,GC,150.0,1444.3860868836618
939,17.273972602739725,6.8,True,Role-Playing,PS2,90.0,602.2086093329838
940,17.273972602739725,8.1,True,Misc,PS2,100.0,1356.8910774451883
941,17.273972602739725,8.6,True,Sports,GC,380.0,1854.5414111276657
942,17.273972602739725,6.1,True,Action,DS,410.0,388.84703504077095
943,17.273972602739725,2.5,False,Misc,GC,150.0,33.2410132584612
945,17.273972602739725,5.0,False,Action,GC,150.0,158.53749695994549
946,17.273972602739725,7.8,False,Role-Playing,PS2,340.0,912.0206462018681
947,17.273972602739725,6.0,False,Sports,GBA,130.0,296.152289583135
948,17.273972602739725,2.4,False,Action,GBA,150.0,31.227408450713035
949,17.273972602739725,7.5,True,Sports,GBA,160.0,932.6423412659973
950,17.273972602739725,9.0,False,Action,PS2,1460.0,1930.475911478696
951,17.273972602739725,3.7,False,Misc,GBA,130.0,70.36131872216363
952,17.273972602739725,6.5,False,Action,PS2,340.0,404.76844026884106
953,17.273972602739725,6.8,True,Platform,XB,120.0,602.2086093329838
954,17.273972602739725,9.2,True,Sports,GC,540.0,2698.1518875669803
956,17.273972602739725,7.0,True,Adventure,GBA,370.0,682.375741904803
957,17.273972602739725,8.5,True,Role-Playing,GC,540.0,1742.2008674571377
958,17.273972602739725,6.6,True,Adventure,GBA,370.0,531.4597030404977
960,17.273972602739725,7.0,True,Platform,GBA,760.0,682.375741904803
962,17.273972602739725,8.2,False,Adventure,GC,150.0,1171.002733648603
964,17.273972602739725,8.3,True,Racing,PS2,2710.0,1537.52294687587
965,17.273972602739725,8.5,True,Puzzle,PS2,470.0,1742.2008674571377
967,17.273972602739725,7.3,True,Fighting,PS2,30.0,823.0732906346602
968,16.27123287671233,7.9,False,Role-Playing,PS2,60.0,867.3511595030438
969,16.27123287671233,8.9,False,Platform,DS,340.0,1620.235191579384
970,16.27123287671233,8.5,False,Strategy,PS2,150.0,1261.8996557070925
971,16.27123287671233,7.2,False,Sports,X360,130.0,560.0499917885534
972,16.27123287671233,7.3,False,Shooter,PSP,140.0,596.1631184293589
974,16.27123287671233,8.0,True,Sports,PSP,180.0,1138.829374531164
975,16.27123287671233,7.9,True,Racing,X360,100.0,1069.8437426573491
976,16.27123287671233,8.4,True,Strategy,GBA,420.0,1462.2172384901776
977,16.27123287671233,8.2,True,Sports,X360,280.0,1290.4324636099525
978,16.27123287671233,7.4,True,Racing,PSP,1770.0,782.7603201319896
979,16.27123287671233,7.6,True,Shooter,PS2,370.0,886.9628329879343
981,16.27123287671233,8.9,True,Shooter,XB,370.0,1998.4967591875943
982,16.27123287671233,7.8,False,Sports,PS2,740.0,814.8105690221947
983,16.27123287671233,7.3,False,Action,DS,250.0,596.1631184293589
984,16.27123287671233,6.2,False,Racing,GBA,70.0,299.80833170520106
985,16.27123287671233,8.8,True,Racing,X360,490.0,1877.435988528175
986,16.27123287671233,7.5,True,Simulation,PC,1220.0,833.2342474327447
987,16.27123287671233,6.9,True,Sports,X360,280.0,572.7132798395734
988,16.27123287671233,6.0,True,Sports,PSP,100.0,326.3566494501231
989,16.27123287671233,8.95,True,Shooter,X360,1840.0,2061.923760366804
990,16.27123287671233,7.0,False,Platform,PSP,100.0,494.2539806155432
991,16.27123287671233,8.3,True,Role-Playing,XB,300.0,1373.6420907200766
992,16.27123287671233,5.5,True,Platform,GBA,620.0,238.78163250855258
993,16.27123287671233,6.7,False,Action,XB,230.0,409.7653642142511
994,16.27123287671233,8.1,False,Action,GC,190.0,982.8145625706587
995,16.27123287671233,8.6,True,Role-Playing,GBA,270.0,1656.8703228037316
997,16.27123287671233,5.2,True,Action,GBA,80.0,197.96389396942274
998,16.27123287671233,6.800000000000002,True,Sports,PSP,200.0,538.0206486378866
999,16.27123287671233,6.6,True,Adventure,DS,150.0,474.81269733332886
1000,16.27123287671233,6.6,True,Sports,PSP,200.0,474.81269733332886
1001,16.27123287671233,7.7,False,Shooter,PS2,220.0,765.4526729066342
1002,16.27123287671233,6.4,True,Action,PSP,350.0,419.0305671719454
1003,16.27123287671233,6.8,False,Action,PS2,410.0,436.1878420427518
1004,16.27123287671233,4.7,False,Action,PSP,100.0,117.4272936020169
1005,16.27123287671233,8.0,True,Sports,PSP,190.0,1138.829374531164
1006,16.27123287671233,5.8,True,Sports,PSP,130.0,288.0154905028097
1007,16.27123287671233,8.6,True,Role-Playing,GC,290.0,1656.8703228037316
1008,16.27123287671233,6.8,True,Platform,XB,210.0,538.020648637886
1009,16.27123287671233,9.2,True,Racing,XB,520.0,2410.5623967751103
1010,16.27123287671233,3.3,True,Misc,PSP,190.0,60.38903680222069
1011,16.27123287671233,8.5,True,Role-Playing,PS2,530.0,1556.503886261258
1012,16.27123287671233,5.7,False,Fighting,GC,160.0,219.3573288757963
1013,16.27123287671233,8.5,True,Shooter,X360,660.0,1556.503886261258
1014,16.27123287671233,4.1,False,Simulation,GBA,450.0,80.71220148320171
1015,16.27123287671233,8.5,True,Role-Playing,PSP,250.0,1556.503886261258
1016,16.27123287671233,9.0,True,Role-Playing,XB,480.0,2127.363766801139
1017,16.27123287671233,6.5,True,Sports,X360,270.0,446.0504835374871
1018,16.27123287671233,8.4,True,Racing,PSP,700.0,1462.2172384901776
1019,16.27123287671233,3.5,False,Adventure,GBA,110.0,55.476535892444836
1020,16.27123287671233,8.4,True,Racing,X360,1000.0,1462.2172384901776
1021,16.27123287671233,6.3,True,Platform,DS,250.0,393.6474069749227
1022,16.27123287671233,6.6,True,Platform,PSP,520.0,474.81269733332886
1024,16.27123287671233,6.0,True,Adventure,GBA,440.0,326.3566494501231
1026,16.27123287671233,7.9,False,Platform,GBA,500.0,867.3511595030438
1027,16.27123287671233,7.2,False,Action,GC,120.0,560.0499917885534
1028,16.27123287671233,6.0,False,Platform,GBA,100.0,264.5861325589426
1029,16.27123287671233,7.4,False,Strategy,PSP,320.0,634.6048906105561
1030,16.27123287671233,7.9,True,Misc,PSP,750.0,1069.8437426573491
1031,16.27123287671233,8.7,True,Sports,DS,190.0,1763.7085848733684
1032,16.27123287671233,8.0,False,Misc,PS2,1670.0,923.279670751034
1033,16.27123287671233,6.8,True,Fighting,PSP,190.0,538.020648637886
1035,16.27123287671233,6.3,False,Adventure,PSP,180.0,319.14056348733504
1036,16.27123287671233,9.4,False,Strategy,PC,20.0,2214.4690229726366
1037,16.27123287671233,6.9,False,Shooter,PSP,1050.0,464.314093287867
1038,16.27123287671233,7.5,False,Fighting,PSP,130.0,675.5254639834882
1039,16.27123287671233,9.0,True,Racing,PS2,750.0,2127.363766801139
1040,16.27123287671233,8.7,True,Sports,GC,250.0,1763.7085848733684
1041,16.27123287671233,9.2,False,Action,XB,1260.0,1954.307911082463
1042,16.27123287671233,7.2,True,Adventure,PSP,170.0,690.7997674593307
1043,16.27123287671233,7.0,True,Sports,PSP,100.0,609.6429602376867
1044,16.27123287671233,8.7,True,Sports,GC,440.0,1763.7085848733684
1045,16.27123287671233,5.6,False,Strategy,DS,100.0,206.06955787421074
1047,16.27123287671233,7.1,True,Adventure,GC,110.0,648.9539391708876
1049,16.27123287671233,8.2,True,Shooter,XB,530.0,1290.4324636099525
1050,16.27123287671233,6.0,False,Action,PSP,160.0,264.5861325589426
1051,16.27123287671233,7.5,True,Shooter,XB,390.0,833.2342474327447
1052,16.27123287671233,7.2,False,Action,XB,90.0,560.0499917885534
1053,16.27123287671233,7.3,True,Shooter,X360,320.0,735.3438971825153
1055,16.27123287671233,5.8,False,Action,PS2,190.0,233.5019215254312
1059,16.27123287671233,8.5,True,Fighting,PS2,740.0,1556.503886261258
1060,16.27123287671233,6.0,True,Role-Playing,PS2,60.0,326.3566494501231
1061,16.27123287671233,5.9,True,Racing,PSP,530.0,306.5872966550159
1062,16.27123287671233,8.0,False,Simulation,DS,300.0,923.279670751034
1063,16.27123287671233,7.4,True,Sports,PSP,340.0,782.7603201319896
1064,16.27123287671233,6.0,True,Fighting,GC,300.0,326.3566494501231
1065,16.27123287671233,8.9,True,Platform,DS,360.0,1998.4967591875943
1066,16.27123287671233,3.8,True,Racing,DS,150.0,82.53718473755302
1067,16.27123287671233,7.9,False,Action,GC,1090.0,867.3511595030438
1068,16.27123287671233,8.8,True,Racing,PSP,360.0,1877.435988528175
1069,16.27123287671233,7.9,True,Shooter,GC,140.0,1069.8437426573491
1072,16.27123287671233,9.0,True,Strategy,DS,300.0,2127.363766801139
1073,16.27123287671233,7.7,False,Puzzle,PSP,170.0,765.4526729066342
1074,16.27123287671233,3.5,False,Misc,GBA,90.0,55.476535892444836
1075,16.27123287671233,5.0,False,Platform,XB,130.0,141.63936819550375
1077,16.27123287671233,6.5,True,Misc,GC,300.0,446.0504835374871
1078,16.27123287671233,8.1,False,Fighting,PSP,360.0,982.8145625706587
1079,16.27123287671233,8.3,True,Racing,GC,430.0,1373.6420907200766
1080,16.27123287671233,4.6,False,Strategy,DS,860.0,110.31402779632755
1081,16.27123287671233,8.8,False,Platform,XB,90.0,1522.0879616474988
1082,16.27123287671233,7.0,False,Platform,XB,100.0,494.2539806155432
1083,16.27123287671233,6.2,True,Simulation,PSP,490.0,369.8018549431854
1085,16.27123287671233,8.4,True,Sports,PSP,500.0,1462.2172384901776
1086,16.27123287671233,6.6,False,Action,PSP,180.0,384.9434521679787
1087,16.27123287671233,5.5,False,Shooter,PS2,180.0,193.58670576498895
1088,16.27123287671233,8.7,False,Role-Playing,GBA,70.0,1429.8860900150542
1090,16.27123287671233,7.2,False,Action,PS2,180.0,560.0499917885534
1091,16.27123287671233,8.0,False,Simulation,GBA,140.0,923.279670751034
1092,16.27123287671233,6.7,False,Action,GC,120.0,409.7653642142511
1093,16.27123287671233,5.5,False,Shooter,XB,140.0,193.58670576498895
1094,16.27123287671233,8.7,False,Action,GC,110.0,1429.8860900150542
1095,16.27123287671233,9.1,True,Sports,PS2,3980.0,2264.5403729041077
1096,16.27123287671233,6.9,False,Misc,GC,320.0,464.314093287867
1097,16.27123287671233,7.6,True,Simulation,GC,260.0,886.9628329879343
1098,16.27123287671233,6.7,True,Adventure,GC,320.0,505.42955532970353
1099,16.27123287671233,6.1,False,Shooter,PSP,280.0,281.6471675604562
1100,16.27123287671233,7.55,True,Shooter,GC,680.0,859.6788985694113
1101,16.27123287671233,5.2,True,Shooter,PSP,120.0,197.96389396942274
1102,16.27123287671233,7.7,True,Sports,X360,540.0,944.1559435727385
1103,16.27123287671233,6.5,True,Role-Playing,PSP,540.0,446.0504835374871
1105,16.27123287671233,8.7,False,Adventure,GC,110.0,1429.8860900150542
1106,16.27123287671233,6.8,True,Fighting,PSP,290.0,538.020648637886
1107,16.27123287671233,7.5,True,Shooter,GC,250.0,833.2342474327447
1108,16.27123287671233,6.1,False,Action,PS2,180.0,281.6471675604562
1109,16.27123287671233,8.1,True,Sports,PSP,390.0,1212.2633358341052
1110,16.27123287671233,6.0,False,Role-Playing,DS,110.0,264.5861325589426
1111,16.27123287671233,6.3,True,Action,PS2,90.0,393.6474069749227
1112,16.27123287671233,7.8,True,Sports,PSP,110.0,1005.0369785853844
1113,16.27123287671233,8.05,False,Adventure,DS,440.0,952.5821254566765
1114,16.27123287671233,7.9,True,Sports,PSP,690.0,1069.8437426573491
1115,16.27123287671233,4.8,False,Platform,PS2,340.0,124.99923679836239
1116,16.27123287671233,7.3,True,Role-Playing,PS2,280.0,735.3438971825153
1117,16.27123287671233,7.9,True,Platform,GC,840.0,1069.8437426573491
1119,16.27123287671233,7.6,True,Racing,PSP,690.0,886.9628329879343
1121,16.27123287671233,5.9,False,Platform,PSP,170.0,248.55858537072413
1122,16.27123287671233,5.0,False,Racing,GBA,240.0,141.63936819550375
1123,16.27123287671233,7.7,True,Adventure,X360,280.0,944.1559435727385
1124,16.27123287671233,8.8,False,Action,PSP,2900.0,1522.0879616474988
1125,16.27123287671233,6.4,True,Platform,PS2,780.0,419.0305671719454
1126,16.27123287671233,8.4,True,Sports,GC,330.0,1462.2172384901776
1127,16.27123287671233,8.4,False,Fighting,GC,260.0,1185.458928889574
1128,16.27123287671233,7.8,False,Action,GC,80.0,814.8105690221947
1129,16.27123287671233,8.1,True,Action-Adventure,XB,490.0,1212.2633358341052
1130,16.27123287671233,7.5,True,Puzzle,GBA,120.0,833.2342474327447
1131,16.27123287671233,7.7,False,Action,GBA,200.0,765.4526729066342
1132,16.27123287671233,3.9,False,Adventure,GC,140.0,71.22993920581561
1133,16.27123287671233,7.2,False,Role-Playing,PS2,80.0,560.0499917885534
1135,16.27123287671233,7.2,False,Fighting,GC,90.0,560.0499917885534
1136,16.27123287671233,5.3,True,Racing,DS,210.0,210.728995796125
1137,16.27123287671233,7.0,True,Simulation,GC,360.0,609.6429602376867
1138,16.27123287671233,8.2,False,Action,XB,80.0,1046.1883814849205
1139,16.27123287671233,6.9,True,Strategy,PSP,110.0,572.7132798395734
1140,16.27123287671233,7.3,False,Sports,X360,90.0,596.1631184293589
1141,16.27123287671233,6.4,True,Action,GC,130.0,419.0305671719454
1142,16.27123287671233,6.5,True,Adventure,PSP,190.0,446.0504835374871
1143,16.27123287671233,9.4,False,Action,XB,680.0,2214.4690229726366
1144,16.27123287671233,6.3,True,Action,GBA,120.0,393.6474069749227
1145,16.27123287671233,7.0,False,Platform,GC,210.0,494.2539806155432
1146,16.27123287671233,8.5,True,Sports,PSP,460.0,1556.503886261258
1147,16.27123287671233,7.9,True,Shooter,GC,190.0,1069.8437426573491
1148,16.27123287671233,7.5,True,Sports,PSP,200.0,833.2342474327447
1149,16.27123287671233,7.2,False,Action,PS2,110.0,560.0499917885534
1150,16.27123287671233,8.4,False,Fighting,PS2,1570.0,1185.458928889574
1151,16.27123287671233,6.3,False,Role-Playing,PS2,170.0,319.14056348733504
1153,16.27123287671233,9.1,True,Racing,PSP,470.0,2264.5403729041077
1154,16.27123287671233,6.3,False,Platform,PS2,320.0,319.14056348733504
1155,16.27123287671233,4.9,False,Platform,GC,760.0,133.059433807003
1156,16.27123287671233,7.5,True,Platform,GBA,450.0,833.2342474327447
1157,16.27123287671233,8.4,True,Sports,PS2,780.0,1462.2172384901776
1158,16.27123287671233,7.2,False,Racing,PSP,1650.0,560.0499917885534
1159,16.27123287671233,8.6,True,Shooter,XB,540.0,1656.8703228037316
1160,16.27123287671233,6.8,True,Platform,GC,520.0,538.020648637886
1161,16.27123287671233,6.8,True,Puzzle,DS,160.0,538.020648637886
1162,16.27123287671233,7.9,False,Action,X360,200.0,867.3511595030438
1163,16.27123287671233,7.2,True,Sports,PSP,200.0,690.7997674593307
1164,16.27123287671233,7.6,True,Puzzle,DS,130.0,886.9628329879343
1165,16.27123287671233,5.4,False,Platform,DS,210.0,181.86001384938416
1166,16.27123287671233,7.0,False,Misc,PSP,120.0,494.2539806155432
1167,16.27123287671233,8.3,False,Sports,XB,70.0,1113.6486690746917
1169,16.27123287671233,7.9,False,Action,PS2,1980.0,867.3511595030438
1170,16.27123287671233,7.4,False,Role-Playing,PS2,70.0,634.6048906105561
1171,16.27123287671233,7.4,False,Action,GBA,820.0,634.6048906105561
1172,16.27123287671233,8.0,False,Action,X360,210.0,923.279670751034
1173,16.27123287671233,7.6,False,Role-Playing,PS2,60.0,719.0846765316686
1174,16.27123287671233,8.3,False,Sports,PS2,120.0,1113.6486690746917
1175,16.27123287671233,6.0,True,Sports,GBA,170.0,326.3566494501231
1176,16.27123287671233,7.6,True,Misc,DS,220.0,886.9628329879343
1177,16.27123287671233,5.6,False,Misc,PSP,210.0,206.06955787421074
1178,16.27123287671233,9.0,False,Platform,GBA,330.0,1724.7111482248529
1179,16.27123287671233,8.5,False,Shooter,PS2,2180.0,1261.8996557070925
1180,16.27123287671233,7.3,True,Action,GC,170.0,735.3438971825153
1181,16.27123287671233,7.9,True,Shooter,PSP,1030.0,1069.8437426573491
1182,16.27123287671233,6.8,False,Adventure,GBA,480.0,436.1878420427518
1183,16.27123287671233,8.899999999999997,False,Puzzle,PSP,520.0,1620.2351915793813
1184,16.27123287671233,4.5,False,Action,DS,120.0,103.63165457847123
1185,16.27123287671233,6.7,True,Adventure,XB,180.0,505.42955532970353
1186,16.27123287671233,7.9,False,Sports,XB,400.0,867.3511595030438
1187,16.27123287671233,6.9,True,Role-Playing,PS2,70.0,572.7132798395734
1188,16.27123287671233,8.8,True,Puzzle,DS,150.0,1877.435988528175
1189,16.27123287671233,6.1,False,Role-Playing,PS2,110.0,281.6471675604562
1190,16.27123287671233,8.0,False,Action,XB,830.0,923.279670751034
1191,16.27123287671233,7.2,False,Misc,PSP,200.0,560.0499917885534
1192,16.27123287671233,9.3,True,Adventure,PS2,780.0,2566.0002083752775
1193,16.27123287671233,7.2,False,Puzzle,DS,100.0,560.0499917885534
1194,16.27123287671233,9.3,False,Sports,PS2,160.0,2080.325534728275
1195,16.27123287671233,7.7,False,Role-Playing,GC,190.0,765.4526729066342
1196,16.27123287671233,8.5,True,Shooter,PS2,1480.0,1556.503886261258
1197,16.27123287671233,6.7,True,Adventure,PS2,540.0,505.42955532970353
1198,16.27123287671233,7.5,True,Action,PSP,710.0,833.2342474327447
1199,16.27123287671233,6.1,True,Sports,X360,110.0,347.40076905455794
1200,16.27123287671233,8.6,True,Racing,PS2,2029.9999999999998,1656.8703228037316
1201,16.27123287671233,8.2,True,Role-Playing,GC,190.0,1290.4324636099525
1202,16.27123287671233,7.0,True,Role-Playing,PSP,140.0,609.6429602376867
1203,16.27123287671233,7.5,True,Shooter,X360,240.0,833.2342474327447
1204,16.27123287671233,6.3,False,Racing,PSP,160.0,319.14056348733504
1205,16.27123287671233,7.6,True,Sports,PSP,100.0,886.9628329879343
1206,16.27123287671233,4.6,False,Platform,GC,190.0,110.31402779632755
1207,16.27123287671233,7.1,True,Platform,GBA,170.0,648.9539391708876
1208,16.27123287671233,8.2,True,Sports,PSP,190.0,1290.4324636099525
1209,16.27123287671233,8.0,False,Action,PS2,580.0,923.279670751034
1210,16.27123287671233,7.0,False,Action,XB,100.0,494.2539806155432
1211,16.27123287671233,8.0,True,Sports,PSP,230.0,1138.829374531164
1212,16.27123287671233,7.5,False,Action,GBA,160.0,675.5254639834882
1213,16.27123287671233,7.7,True,Role-Playing,PS2,320.0,944.1559435727385
1215,16.27123287671233,8.2,True,Puzzle,PS2,260.0,1290.4324636099525
1217,16.27123287671233,7.7,True,Role-Playing,PS2,180.0,944.1559435727385
1220,15.271232876712329,6.2,False,Action,PSP,100.0,267.9349818628482
1221,15.271232876712329,5.5,False,Adventure,GC,390.0,173.00603423200687
1224,15.271232876712329,8.1,True,Role-Playing,PSP,170.0,1083.3846846494162
1225,15.271232876712329,6.3,False,Action,PS2,110.0,285.2119572639443
1226,15.271232876712329,7.3,False,Action,X360,100.0,532.7835734756475
1227,15.271232876712329,7.4,True,Racing,PSP,140.0,699.5431747498814
1228,15.271232876712329,7.6,False,Role-Playing,PS2,70.0,642.6370430352596
1229,15.271232876712329,6.4,True,Misc,PSP,100.0,374.48241273558466
1230,15.271232876712329,6.9,True,Sports,PSP,180.0,511.8267440189566
1231,15.271232876712329,7.9,True,Sports,XB,130.0,956.1060633459563
1232,15.271232876712329,7.3,False,Sports,XB,240.0,532.7835734756475
1233,15.271232876712329,5.0,True,Action,PS3,180.0,156.13313852926981
1235,15.271232876712329,5.8,True,Simulation,PSP,190.0,257.39586616948884
1236,15.271232876712329,7.8,False,Fighting,PSP,330.0,728.1860840588221
1237,15.271232876712329,8.2,False,Simulation,Wii,280.0,934.9655609101335
1238,15.271232876712329,4.8,True,Action,XB,80.0,137.790244363087
1239,15.271232876712329,7.8,True,Shooter,X360,350.0,898.1890633164654
1240,15.271232876712329,7.2,True,Shooter,DS,380.0,617.3591711489604
1241,15.271232876712329,6.6,False,Role-Playing,PS2,70.0,344.0191814824747
1242,15.271232876712329,6.4,False,Simulation,X360,140.0,303.6029860705898
1243,15.271232876712329,5.0,False,Platform,GBA,180.0,126.58134392957304
1244,15.271232876712329,7.7,True,Racing,GC,270.0,843.780438582366
1245,15.271232876712329,7.9,False,Role-Playing,PS2,80.0,775.1409571188273
1246,15.271232876712329,8.2,True,Sports,X360,1660.0,1153.2434631354345
1250,15.271232876712329,4.0,False,Simulation,DS,380.0,67.76206071770761
1251,15.271232876712329,6.2,True,Action,PSP,90.0,330.4873241297287
1252,15.271232876712329,4.9,True,Sports,PSP,70.0,146.67523073485788
1254,15.271232876712329,6.5,False,Platform,GC,150.0,323.17990464080447
1255,15.271232876712329,6.6,False,Action,PS2,120.0,344.0191814824747
1256,15.271232876712329,6.6,False,Racing,PSP,110.0,344.0191814824747
1257,15.271232876712329,6.7,True,Platform,GC,270.0,451.6961152146068
1258,15.271232876712329,7.1,False,Puzzle,PSP,130.0,470.1908862741896
1259,15.271232876712329,6.5,False,Action,PSP,70.0,323.17990464080447
1260,15.271232876712329,5.3,False,Sports,X360,150.0,152.68087196394814
1261,15.271232876712329,7.5,True,Simulation,PS2,150.0,744.6510965976715
1262,15.271232876712329,8.6,False,Shooter,X360,280.0,1200.4632047011044
1263,15.271232876712329,8.1,False,Action,XB,110.0,878.3291661682139
1264,15.271232876712329,6.6,True,Action,GBA,120.0,424.3342095420776
1266,15.271232876712329,5.7,False,Action,PSP,550.0,196.03691998663612
1267,15.271232876712329,8.9,True,Sports,PS2,1410.0,1786.031728605892
1268,15.271232876712329,4.2,False,Action,X360,120.0,76.78267254674317
1269,15.271232876712329,8.6,True,Platform,PSP,2450.0,1480.7244260510586
1270,15.271232876712329,8.3,True,Sports,PSP,320.0,1227.6068732640351
1273,15.271232876712329,7.6,False,Racing,GC,720.0,642.6370430352596
1274,15.271232876712329,8.3,False,Strategy,PSP,110.0,995.2539819457464
1275,15.271232876712329,4.3,False,Adventure,PSP,250.0,81.73377051684525
1276,15.271232876712329,8.4,True,Sports,PS2,710.0,1306.765382556622
1277,15.271232876712329,6.9,False,Role-Playing,X360,160.0,414.9517375190119
1278,15.271232876712329,6.9,True,Misc,X360,150.0,511.8267440189566
1279,15.271232876712329,8.6,True,Fighting,X360,1330.0,1480.7244260510586
1280,15.271232876712329,8.8,True,Sports,XB,420.0,1677.8412216695192
1281,15.271232876712329,7.0,False,Fighting,PSP,670.0,441.7086429141713
1282,15.271232876712329,5.7,False,Platform,X360,100.0,196.03691998663612
1283,15.271232876712329,8.1,False,Sports,PS3,300.0,878.3291661682139
1284,15.271232876712329,5.4,False,Shooter,GC,80.0,162.52603533455024
1285,15.271232876712329,6.5,False,Sports,X360,110.0,323.17990464080447
1286,15.271232876712329,5.5,False,Adventure,PSP,180.0,173.00603423200687
1287,15.271232876712329,8.2,True,Shooter,PSP,810.0,1153.2434631354345
1288,15.271232876712329,4.9,False,Action,DS,960.0,118.91356314545584
1290,15.271232876712329,6.6,False,Role-Playing,X360,90.0,344.0191814824747
1291,15.271232876712329,5.8,True,Shooter,PS2,460.0,257.39586616948884
1292,15.271232876712329,7.2,True,Sports,PS2,420.0,617.3591711489604
1293,15.271232876712329,7.7,True,Role-Playing,PS3,330.0,843.780438582366
1294,15.271232876712329,6.7,False,Racing,PS3,140.0,366.2022159435008
1295,15.271232876712329,6.7,True,Role-Playing,X360,170.0,451.6961152146068
1296,15.271232876712329,6.3,True,Sports,PSP,410.0,351.79779777398835
1297,15.271232876712329,8.0,False,Simulation,GC,190.0,825.1235728840928
1298,15.271232876712329,8.2,False,Sports,PS2,650.0,934.9655609101335
1299,15.271232876712329,6.9,True,Role-Playing,Wii,360.0,511.8267440189566
1300,15.271232876712329,7.8,True,Platform,PS2,60.0,898.1890633164654
1301,15.271232876712329,7.4,False,Sports,PSP,110.0,567.1385077550344
1302,15.271232876712329,8.4,False,Action,PSP,580.0,1059.4299191241232
1304,15.271232876712329,8.0,True,Sports,X360,670.0,1017.7576656205806
1305,15.271232876712329,7.4,True,Adventure,GC,230.0,699.5431747498814
1306,15.271232876712329,8.0,False,Shooter,X360,200.0,825.1235728840928
1307,15.271232876712329,8.25,True,Platform,PSP,140.0,1189.844360364783
1308,15.271232876712329,7.5,False,Misc,Wii,1220.0,603.7087158681124
1309,15.271232876712329,8.1,False,Action,X360,290.0,878.3291661682139
1310,15.271232876712329,8.5,False,Platform,DS,310.0,1127.7440471436662
1312,15.271232876712329,7.0,False,Racing,PSP,730.0,441.7086429141713
1313,15.271232876712329,8.3,False,Misc,PSP,530.0,995.2539819457464
1314,15.271232876712329,6.8,False,Role-Playing,DS,130.0,389.8156561620737
1316,15.271232876712329,7.4,False,Platform,PS2,190.0,567.1385077550344
1317,15.271232876712329,7.5,False,Misc,PS2,120.0,603.7087158681124
1318,15.271232876712329,8.2,True,Shooter,PS2,890.0,1153.2434631354345
1320,15.271232876712329,7.4,False,Platform,GC,150.0,567.1385077550344
1321,15.271232876712329,6.3,False,Sports,X360,340.0,285.2119572639443
1322,15.271232876712329,8.8,True,Racing,X360,420.0,1677.8412216695192
1323,15.271232876712329,8.4,False,Action,X360,670.0,1059.4299191241232
1324,15.271232876712329,6.8,False,Simulation,PS3,350.0,389.8156561620737
1325,15.271232876712329,8.9,False,Sports,PS2,120.0,1447.9840643529374
1326,15.271232876712329,8.2,True,Sports,X360,440.0,1153.2434631354345
1327,15.271232876712329,7.5,True,Role-Playing,GC,60.0,744.6510965976715
1328,15.271232876712329,8.5,True,Role-Playing,PSP,330.0,1391.0281884525361
1329,15.271232876712329,6.5,True,Misc,GC,70.0,398.6297763534033
1330,15.271232876712329,7.5,True,Puzzle,PSP,130.0,744.6510965976715
1331,15.271232876712329,7.9,True,Racing,X360,760.0,956.1060633459563
1332,15.271232876712329,7.7,True,Racing,PS2,1220.0,843.780438582366
1333,15.271232876712329,7.9,True,Sports,PS2,470.0,956.1060633459563
1334,15.271232876712329,7.9,True,Racing,XB,350.0,956.1060633459563
1335,15.271232876712329,8.1,False,Sports,X360,280.0,878.3291661682139
1336,15.271232876712329,8.3,False,Action,PS2,1560.0,995.2539819457464
1337,15.271232876712329,8.3,False,Action,XB,100.0,995.2539819457464
1338,15.271232876712329,8.0,True,Sports,PS3,480.0,1017.7576656205806
1339,15.271232876712329,7.5,False,Fighting,PSP,130.0,603.7087158681124
1341,15.271232876712329,6.5,False,Fighting,X360,70.0,323.17990464080447
1342,15.271232876712329,7.7,True,Shooter,PS3,600.0,843.780438582366
1343,15.271232876712329,7.5,True,Racing,Wii,390.0,744.6510965976715
1344,15.271232876712329,7.7,True,Sports,GC,100.0,843.780438582366
1345,15.271232876712329,8.4,False,Action,GC,750.0,1059.4299191241232
1346,15.271232876712329,7.8,True,Sports,PS2,600.0,898.1890633164654
1348,15.271232876712329,7.9,True,Role-Playing,PS2,90.0,956.1060633459563
1349,15.271232876712329,8.7,True,Misc,DS,300.0,1576.2044537309891
1350,15.271232876712329,7.8,True,Sports,XB,180.0,898.1890633164654
1353,15.271232876712329,7.1,False,Platform,DS,330.0,470.1908862741896
1354,15.271232876712329,4.5,False,Racing,GBA,810.0,92.61432239715819
1355,15.271232876712329,5.0,True,Adventure,PSP,300.0,156.13313852926981
1356,15.271232876712329,7.6,True,Sports,PSP,340.0,792.6676660984866
1357,15.271232876712329,7.0,True,Sports,PSP,470.0,544.830340654819
